x1,x2,y
0.692116314,0.263562686,0
0.136968294,0.511525693,1
0.643514262,0.388422757,0
0.76219246,0.806546947,1
0.12562216,0.460493473,1
0.168419391,0.538650304,1
0.901596393,0.682681913,0
0.260349982,0.924814306,1
0.910460076,0.387159796,0
0.5240765,0.768272839,1
0.352186375,0.847174406,1
0.25682743,0.941494501,1
0.109123299,0.542787701,1
0.643095666,0.416578249,0
0.898163422,0.086255493,0
0.638023489,0.324506855,0
0.860396357,0.241324953,0
0.561303198,0.60541698,1
0.413684506,0.151077213,0
0.979694158,0.493671095,0
0.197537928,0.650889882,1
0.873060123,0.321091028,0
0.235390735,0.007663476,0
0.117512088,0.726829204,1
0.87274032,0.130707226,0
0.111045321,0.223482694,1
0.278408904,0.049316022,0
0.818039057,0.117358063,0
0.043693351,0.019742521,0
0.880404555,0.45738608,0
0.330703219,0.129810917,0
0.737561703,0.85177911,1
0.956428785,0.349827389,0
0.177309636,0.815187532,1
0.32367148,0.471607948,1
0.351394421,0.712227031,1
0.133226376,0.548955928,1
0.983588682,0.474364958,0
0.666636146,0.408500157,0
0.153903762,0.415163192,1
0.671025895,0.227095694,0
0.11780801,0.892459038,1
0.418916644,0.029944815,0
0.563253687,0.463393198,0
0.228033765,0.114359031,0
0.664659994,0.016476505,0
0.718651804,0.163192977,0
0.720175501,0.668680493,0
0.728916778,0.537383589,0
0.401731553,0.040852309,0
0.122516288,0.393172781,1
0.597659755,0.354490578,0
0.234013581,0.569492826,1
0.054751079,0.495950757,1
0.065954811,0.167627856,1
0.894209566,0.629553038,0
0.169699952,0.319450699,1
0.832965894,0.807896949,0
0.828874051,0.072174561,0
0.66581765,0.270107975,0
0.692868508,0.583386975,0
0.611020124,0.574844182,0
0.264776084,0.543097594,1
0.309376962,0.927862154,1
0.566074003,0.167184788,0
0.685409738,0.47239187,0
0.042442931,0.00168995,0
0.539240946,0.593214912,1
0.199173271,0.202942256,1
0.107919884,0.586339136,1
0.716295289,0.87737432,1
0.954216733,0.697649108,0
0.570400175,0.445159333,0
0.857723184,0.363035615,0
0.045827399,0.079078563,1
0.153575402,0.400503053,1
0.729677384,0.091087296,0
0.569288407,0.210008999,0
0.190353993,0.31919432,1
0.575664356,0.268713202,0
0.159779266,0.367070982,1
0.591192396,0.152306235,0
0.049446151,0.295281495,1
0.161726532,0.111796467,0
0.925221107,0.027302201,0
0.981031714,0.221175291,0
0.014414278,0.59873656,1
0.779009822,0.169724308,0
0.984220244,0.044851102,0
0.498574274,0.13694602,0
0.929159436,0.316328902,0
0.234678311,0.249829871,1
0.053315491,0.82598603,1
0.219209825,0.206865184,0
0.220057725,0.371614073,1
0.839846703,0.023420455,0
0.690335952,0.299980353,0
0.359580858,0.314878539,0
0.995857144,0.185040982,0
0.838354807,0.104342791,0
0.938977333,0.048861684,0
0.657987454,0.403065404,0
0.243418038,0.833782924,1
0.646834539,0.16670908,0
0.316961912,0.09600386,0
0.150217468,0.702833352,1
0.575953238,0.673564394,1
0.123715701,0.816058831,1
0.090152345,0.242402557,1
0.989679279,0.355092509,0
0.481812535,0.076574124,0
0.717842204,0.95844141,1
0.605106576,0.562521067,0
0.612296363,0.731846911,1
0.3605815,0.854081469,1
0.275896067,0.450951704,1
0.737046757,0.72232208,0
0.429377935,0.681833218,1
0.402793904,0.390268095,0
0.566762446,0.398812973,0
0.390235442,0.934322902,1
0.988887495,0.194968813,0
0.728271883,0.507132857,0
0.347278471,0.232719437,0
0.892289824,0.039526073,0
0.875107383,0.413541507,0
0.101125875,0.550845788,1
0.870344508,0.089092362,0
0.673125957,0.387014895,0
0.024314018,0.130787326,1
0.973057843,0.884648749,0
0.148573243,0.106327628,0
0.231281991,0.797858047,1
0.775924618,0.216371029,0
0.660115892,0.114200185,0
0.835402335,0.359352172,0
0.034410805,0.175627674,1
0.870954377,0.989575971,1
0.365927817,0.06760387,0
0.231868097,0.307871745,1
0.915190576,0.121009249,0
0.880028822,0.871708406,0
0.640044959,0.369224162,0
0.218175091,0.323644859,1
0.7195582,0.833832815,1
0.599556884,0.772259841,1
0.824677408,0.76863835,0
0.639572219,0.508148661,0
0.085270199,0.322672122,1
0.872724567,0.202973346,0
0.070119278,0.353465283,1
0.029625586,0.655412158,1
0.595801217,0.331443473,0
0.438878136,0.068998369,0
0.201271878,0.111828995,0
0.513532397,0.73410876,1
0.427593741,0.529495185,1
0.06769533,0.590806879,1
0.872548184,0.228151061,0
0.264274574,0.540234314,1
0.78994648,0.801274509,1
0.432398131,0.018245093,0
0.178797196,0.232149715,1
0.627338414,0.192085129,0
0.66283631,0.076841163,0
0.002223372,0.641666763,1
0.774449012,0.429610114,0
0.702862884,0.542242278,0
0.697014459,0.847644987,1
0.435130693,0.366025894,0
0.964611299,0.972998127,1
0.866475481,0.787746421,0
0.441366648,0.097194373,0
0.053342238,0.700730989,1
0.153091446,0.881065942,1
0.3516388,0.501883284,1
0.655300313,0.50330747,0
0.891571369,0.222638268,0
0.884027378,0.219744531,0
0.333079961,0.627052826,1
0.382155378,0.689548412,1
0.791508445,0.980365285,1
0.627330554,0.674633956,1
0.481508518,0.674423359,1
0.993133891,0.448313415,0
0.854356659,0.034493231,0
0.315991578,0.679214137,1
0.996072371,0.183607161,0
0.59119419,0.098683431,0
0.885329687,0.01392336,0
0.076936106,0.338866755,1
0.544217759,0.737543212,1
0.121907927,0.734457962,1
0.853436443,0.389819771,0
0.485207196,0.842140496,1
0.207470882,0.720450335,1
0.881210203,0.841049438,0
0.376159456,0.838610022,1
0.85709555,0.876273138,1
0.021368253,0.329271741,1
0.28529526,0.556987406,1
0.619950502,0.638102617,1
0.973925464,0.579448285,0
0.042300101,0.470421035,1
0.860681966,0.946656278,1
0.496747798,0.655243967,1
0.729938181,0.913101313,1
0.439164014,0.811155322,1
0.736666849,0.821502769,1
0.419372701,0.539049018,1
0.353678102,0.750024508,1
0.214854595,0.187361814,0
0.824257386,0.831059839,1
0.697287769,0.965941482,1
0.404341985,0.527468463,1
0.745371894,0.901537971,1
0.087067705,0.92109601,1
0.966108606,0.551495213,0
0.306521163,0.646811571,1
0.01656465,0.290598981,1
0.861529088,0.461615118,0
0.821557347,0.683604302,0
0.126124794,0.540886524,1
0.057762981,0.835923508,1
0.168318448,0.544564856,1
0.121815294,0.586749546,1
0.607742376,0.24149965,0
0.207542069,0.176143583,0
0.853358653,0.534688487,0
0.584127823,0.67644152,1
0.261484266,0.535713487,1
0.860601322,0.69676051,0
0.456954836,0.468506389,1
0.434794896,0.162653505,0
0.617359,0.299113281,0
0.124344535,0.215274823,1
0.290100157,0.81531508,1
0.646695759,0.005506982,0
0.568397046,0.04555811,0
0.450955612,0.366170941,0
0.129665129,0.864129286,1
0.741583305,0.285465233,0
0.215463308,0.352360832,1
0.314707612,0.849625187,1
0.258233964,0.630065823,1
0.233355,0.263194611,1
0.186564714,0.071802043,0
0.141348862,0.193462513,1
0.294579575,0.984862362,1
0.644814891,0.614435727,0
0.622471783,0.648358253,1
0.443373227,0.364880803,0
0.404282802,0.651361542,1
0.564778222,0.238408956,0
0.362317332,0.303697902,0
0.95354838,0.813668713,0
0.31797623,0.205652379,0
0.200675808,0.132271117,0
0.109416265,0.857040219,1
0.303807905,0.072855645,0
0.932495076,0.104598631,0
0.366424273,0.683298243,1
0.444684266,0.114465492,0
0.637397319,0.842409618,1
0.813243584,0.718607207,0
0.523847789,0.266943964,0
0.873192321,0.945785787,1
0.229474304,0.668381214,1
0.585594262,0.82049796,1
0.441520376,0.047771175,0
0.042489684,0.221926082,1
0.114332849,0.170122254,1
0.723812208,0.151806429,0
0.525670821,0.719684573,1
0.829834853,0.114569132,0
0.580633764,0.17663875,0
0.98885764,0.3152769,0
0.985909691,0.884015309,0
0.100718907,0.279665012,1
0.181140896,0.112357907,0
0.697738622,0.638503705,0
0.929883191,0.365252606,0
0.613268957,0.272703376,0
0.450852544,0.278541047,0
0.403060704,0.914775856,1
0.838238205,0.595088774,0
0.524227182,0.497430768,0
0.234866249,0.929717002,1
0.268643336,0.769650751,1
0.985427594,0.911260304,0
0.255337613,0.775356269,1
0.679451223,0.80172558,1
0.909519988,0.880665176,0
0.271627695,0.866329329,1
0.682215311,0.968061647,1
0.320228711,0.104547962,0
0.208304271,0.573107803,1
0.351088946,0.313561959,0
0.06119872,0.134402606,1
0.703999559,0.359826059,0
0.4660774,0.789629458,1
0.549680736,0.513022817,0
0.453387159,0.499521839,1
0.29812658,0.619365432,1
0.904805027,0.666178764,0
0.192698035,0.970933032,1
0.648493709,0.75197293,1
0.029968656,0.788107052,1
0.132052846,0.738889519,1
0.687249906,0.105645733,0
0.954048949,0.203555694,0
0.446693444,0.174062888,0
0.205278961,0.16591498,0
0.491744796,0.43292995,0
0.189466656,0.682550332,1
0.515221161,0.870524772,1
0.884739114,0.483900926,0
0.869999157,0.228597725,0
0.399683554,0.376901099,0
0.86726974,0.886787711,1
0.419749036,0.938222144,1
0.031719037,0.701642531,1
0.67573443,0.210695331,0
0.104544199,0.882370508,1
0.557103185,0.002193171,0
0.308916045,0.98703274,1
0.572688632,0.13398276,0
0.681963296,0.145439913,0
0.211451129,0.717792765,1
0.183055241,0.912535756,1
0.370363226,0.45487127,1
0.330411923,0.590444251,1
0.578345517,0.714622025,1
0.813930339,0.097382932,0
0.935610883,0.891904486,0
0.237594023,0.79636051,1
0.884217958,0.365354765,0
0.400459442,0.811756412,1
0.893888051,0.109773154,0
0.912475591,0.004633672,0
0.042718993,0.316008941,1
0.467191738,0.58682811,1
0.579596314,0.010701415,0
0.773551202,0.151182237,0
0.730285327,0.872454357,1
0.245499907,0.455984267,1
0.833896058,0.738899879,0
0.713054546,0.66317303,0
0.962627659,0.70330315,0
0.798047832,0.804542539,1
0.728596249,0.752680296,1
0.193291206,0.418001027,1
0.192626932,0.56384444,1
0.275888606,0.890882279,1
0.501732265,0.60278154,1
0.543500154,0.55776461,1
0.148949045,0.180036176,1
0.99957994,0.731107998,0
0.572135637,0.759014002,1
0.965889192,0.731437173,0
0.597356931,0.102703402,0
0.493547058,0.575133864,1
0.487983224,0.720494721,1
0.910015837,0.632438168,0
0.467187144,0.863155604,1
0.030970564,0.612315438,1
0.642066064,0.591452516,0
0.956784188,0.582858495,0
0.065258605,0.850498826,1
0.081620757,0.542611141,1
0.520884233,0.792280456,1
0.177870595,0.453546469,1
0.970469237,0.105605351,0
0.202217229,0.861288534,1
0.441238856,0.196620551,0
0.96004213,0.037160426,0
0.033921847,0.798453497,1
0.09457699,0.093392041,0
0.656122129,0.556770267,0
0.964916971,0.141595333,0
0.943028173,0.158865942,0
0.704545917,0.28973038,0
0.097048058,0.627263136,1
0.73514063,0.691479535,0
0.691502305,0.911730529,1
0.559167478,0.988654514,1
0.24262764,0.124808601,0
0.478852776,0.781508107,1
0.924980768,0.190039734,0
0.215659529,0.046154019,0
0.32817723,0.944901211,1
0.179906646,0.585187286,1
0.259165503,0.049352545,0
0.099745763,0.689295402,1
0.707594705,0.91499044,1
0.457647876,0.983794419,1
0.127387755,0.167125415,1
0.922133138,0.039271797,0
0.238647319,0.744732423,1
0.079427304,0.101751891,1
0.517516602,0.773252617,1
0.003735832,0.942809189,1
0.634425866,0.824459149,1
0.084821982,0.228407452,1
0.156652838,0.059784267,0
0.976021027,0.454091629,0
0.551573788,0.469354321,0
0.199953377,0.011801332,0
0.284443259,0.461409249,1
0.111695653,0.003650993,0
0.351797242,0.431819968,1
0.53570744,0.923088357,1
0.359182296,0.211086561,0
0.297785908,0.753879616,1
0.475168776,0.592199225,1
0.853746089,0.959428677,1
0.004395642,0.386209766,1
0.39671314,0.521059719,1
0.898131666,0.683075656,0
0.290722494,0.633555439,1
0.304746501,0.311232578,1
0.485386974,0.492075487,1
0.26261898,0.932790163,1
0.955641921,0.845025053,0
0.498073336,0.990846492,1
0.857543785,0.603862585,0
0.572485063,0.633387226,1
0.831233718,0.696423958,0
0.149231346,0.972636375,1
0.909378387,0.236030479,0
0.278310019,0.893968304,1
0.321773767,0.586261298,1
0.882682635,0.863772405,0
0.25530774,0.589253032,1
0.77877777,0.872553852,1
0.23090178,0.267579774,1
0.566078749,0.332467964,0
0.617910986,0.035221353,0
0.660065993,0.597198722,0
0.462107384,0.260559168,0
0.935675725,0.049903913,0
0.447587037,0.483109197,1
0.265278876,0.514389169,1
0.707645297,0.970531069,1
0.587720877,0.67972269,1
0.992627532,0.653940406,0
0.502231755,0.083856958,0
0.148864688,0.56824892,1
0.593821368,0.039756429,0
0.910854378,0.896140881,0
0.912752412,0.018593624,0
0.341310003,0.464751414,1
0.484787171,0.827835507,1
0.290841323,0.805642648,1
0.755632777,0.951658762,1
0.705848203,0.167514813,0
0.041990003,0.343568753,1
0.499429513,0.153715164,0
0.986702583,0.471370042,0
0.752656513,0.201533968,0
0.934351471,0.987053428,1
0.651982085,0.691810381,1
0.173561863,0.734859067,1
0.505233901,0.778028442,1
0.982694026,0.349505398,0
0.611089604,0.875167405,1
0.116124294,0.336404167,1
0.451578856,0.154463165,0
0.524222648,0.78227997,1
0.207718342,0.011309159,0
0.864983861,0.535674541,0
0.423720936,0.928487619,1
0.335255922,0.820344097,1
0.073096382,0.19130417,1
0.311776773,0.001706866,0
0.552421051,0.146352035,0
0.367783531,0.780684477,1
0.072893864,0.891531997,1
0.883239709,0.246112107,0
0.965671437,0.639652707,0
0.760372568,0.203902807,0
0.40209222,0.149526844,0
0.490185211,0.24970862,0
0.31372725,0.064258838,0
0.390806127,0.58695672,1
0.8930162,0.077178382,0
0.294688965,0.36853959,1
0.247295659,0.819743295,1
0.421902076,0.354843666,0
0.89130498,0.405277163,0
0.770593666,0.489322649,0
0.64122145,0.944030906,1
0.653490022,0.632245065,0
0.466739433,0.997818997,1
0.109956047,0.912390443,1
0.918423856,0.397599826,0
0.128786216,0.475978673,1
0.539237868,0.995732819,1
0.786574071,0.357567943,0
0.982111717,0.925863013,0
0.110216708,0.60661474,1
0.260108226,0.69350601,1
0.910365332,0.485662269,0
0.022259984,0.445280365,1
0.636557513,0.720533254,1
0.103114157,0.658223275,1
0.098252659,0.422829757,1
0.325671149,0.002847145,0
0.034084557,0.203905436,1
0.278120466,0.087696162,0
0.361715169,0.069225736,0
0.852747923,0.592601097,0
0.316493842,0.395134945,1
0.844310155,0.676660935,0
0.125747769,0.28545765,1
0.710516917,0.125093845,0
0.384243407,0.924603553,1
0.958879815,0.279952506,0
0.558381885,0.033828915,0
0.954462593,0.265764318,0
0.801958805,0.271002258,0
0.718702976,0.720601781,1
0.632837094,0.018905224,0
0.041770159,0.076100312,1
0.791047176,0.445961203,0
0.582929816,0.522739069,0
0.029485082,0.583592835,1
0.616634113,0.999711547,1
0.83656355,0.897132675,1
0.759888448,0.185770733,0
0.004875882,0.582176279,1
0.203680994,0.254821004,1
0.531735869,0.479144071,0
0.411334907,0.645254469,1
0.824621621,0.945268894,1
0.852280055,0.432217904,0
0.159678473,0.300683245,1
0.374464381,0.061557257,0
0.92814809,0.986991975,1
0.21283595,0.809975684,1
0.009137987,0.866098899,1
0.370776856,0.374626194,1
0.841074227,0.948445023,1
0.793721699,0.050954145,0
0.171760342,0.499423215,1
0.310914474,0.177188693,0
0.118549386,0.318997246,1
0.415376807,0.595755042,1
0.810237199,0.677854615,0
0.134921694,0.501849304,1
0.136567957,0.421069358,1
0.571509671,0.656921039,1
0.4049479,0.815568362,1
0.191206971,0.122158005,0
0.838028655,0.996806638,1
0.541783737,0.657687876,1
0.552148934,0.543670167,0
0.977367671,0.529595475,0
0.593464371,0.380634864,0
0.590721609,0.84190115,1
0.408173692,0.291611865,0
0.101089921,0.09200824,0
0.3913312,0.922877164,1
0.547848596,0.005978664,0
0.627090276,0.936827431,1
0.190973194,0.593500341,1
0.90544019,0.977741657,1
0.691660272,0.14944239,0
0.998469971,0.613283181,0
0.396274096,0.839645875,1
0.185549223,0.237557,1
0.550996861,0.768426066,1
0.395060997,0.255448803,0
0.260783613,0.974696965,1
0.714838647,0.683700933,0
0.127082645,0.98293755,1
0.822576703,0.932326608,1
0.039393538,0.896112108,1
0.986939537,0.800047283,0
0.503136481,0.222527926,0
0.489393531,0.107963211,0
0.46529022,0.137917391,0
0.236295944,0.145711412,0
0.201909019,0.255220519,1
0.441329316,0.335964116,0
0.310015729,0.440016851,1
0.149236641,0.25245521,1
0.27613147,0.960881988,1
0.538409746,0.194398732,0
0.519971968,0.196538335,0
0.949911052,0.011685594,0
0.482549424,0.918967763,1
0.582889749,0.471496477,0
0.891558368,0.180837672,0
0.958562861,0.471882709,0
0.492958061,0.123869858,0
0.477401915,0.291820214,0
0.622778028,0.232791004,0
0.985263074,0.366982676,0
0.985740488,0.970706307,0
0.921673693,0.167736001,0
0.214173193,0.159646152,0
0.015068415,0.145406124,1
0.373447858,0.929398249,1
0.030483964,0.23000098,1
0.20173206,0.778507099,1
0.829835658,0.827645096,0
0.275204166,0.115308789,0
0.792325465,0.507062311,0
0.36473974,0.26421068,0
0.267213053,0.888132263,1
0.913151804,0.002179443,0
0.661784186,0.222030993,0
0.762814465,0.873878853,1
0.097435599,0.782282469,1
0.068462966,0.151146944,1
0.63319448,0.516150224,0
0.530186814,0.916485714,1
0.576900935,0.991245341,1
0.269870987,0.715793905,1
0.345031032,0.524512072,1
0.416917218,0.257037549,0
0.146197741,0.063941557,0
0.937618614,0.802567815,0
0.85259957,0.104844117,0
0.272972351,0.313745399,1
0.961209799,0.937416013,0
0.009685018,0.839179482,1
0.019902212,0.258942526,1
0.513738033,0.010071484,0
0.276813288,0.011895546,0
0.201651282,0.021767502,0
0.223254132,0.953961795,1
0.029944819,0.590836302,1
0.067647857,0.575343312,1
0.505150798,0.341438876,0
0.342546751,0.979871091,1
0.888873413,0.257146937,0
0.540264218,0.60512656,1
0.276780843,0.135258684,0
0.543985654,0.999105153,1
0.188767687,0.952030262,1
0.202052336,0.591370019,1
0.08072442,0.746434131,1
0.04600033,0.202016628,1
0.970740672,0.229364864,0
0.848915715,0.266281082,0
0.679168174,0.11170593,0
0.861474101,0.366904702,0
0.530930823,0.714132022,1
0.69486421,0.630425463,0
0.661624147,0.589853112,0
0.599022372,0.304498781,0
0.074706816,0.132760231,1
0.718660713,0.458660165,0
0.911186446,0.073329561,0
0.029586171,0.638755728,1
0.038711732,0.781047492,1
0.064633746,0.219327615,1
0.126022098,0.301331369,1
0.517519624,0.568140709,1
0.285269489,0.662353165,1
0.354388885,0.851215701,1
0.161787336,0.103028879,0
0.4134702,0.489240391,1
0.905193226,0.604331681,0
0.704359935,0.874550247,1
0.168413399,0.282585218,1
0.74360849,0.727559969,0
0.431571048,0.282885705,0
0.083227629,0.925462102,1
0.851275274,0.716362162,0
0.082687543,0.998810274,1
0.9464317,0.308128643,0
0.297645682,0.391175037,1
0.077893426,0.670874972,1
0.312076977,0.247543061,0
0.909346831,0.982352955,1
0.986254383,0.07647639,0
0.229998661,0.764923927,1
0.301101711,0.66592854,1
0.416113675,0.785808726,1
0.951247905,0.8229051,0
0.968506486,0.216861298,0
0.067419087,0.869832894,1
0.531778176,0.455409595,0
0.796136424,0.46689649,0
0.995591415,0.785286247,0
0.854604173,0.475639323,0
0.472978175,0.054098002,0
0.06559218,0.695902171,1
0.536523725,0.747835856,1
0.81115729,0.057853235,0
0.373534669,0.957751004,1
0.987941803,0.116392238,0
0.126632085,0.109356368,0
0.417870276,0.38902121,0
0.799178658,0.998290974,1
0.996608421,0.143333141,0
0.322063847,0.860593754,1
0.831800374,0.282721575,0
0.516345525,0.367541491,0
0.119518143,0.036893707,0
0.294972123,0.328946658,1
0.279010573,0.708994282,1
0.813239803,0.13292985,0
0.992715122,0.002927378,0
0.064480461,0.327228716,1
0.944587692,0.513390441,0
0.732516747,0.052904286,0
0.398424013,0.060916061,0
0.174682169,0.701681059,1
0.633152448,0.318064549,0
0.25062183,0.08179142,0
0.342055526,0.939716881,1
0.209853492,0.655264836,1
0.780093161,0.871765503,1
0.478974995,0.999452412,1
0.00199724,0.583683709,1
0.71343243,0.957739538,1
0.512086731,0.860506677,1
0.921332335,0.432485122,0
0.238526291,0.161403186,0
0.759987341,0.300540153,0
0.14086326,0.910011448,1
0.968930961,0.968849121,0
0.58257977,0.882607608,1
0.171860585,0.153616293,0
0.665062734,0.954043141,1
0.684674313,0.838891213,1
0.767275486,0.263334126,0
0.888191945,0.080440526,0
0.823740219,0.36286304,0
0.372592123,0.680228498,1
0.34144416,0.810749781,1
0.885158801,0.149298006,0
0.178660079,0.482768211,1
0.887057909,0.607681963,0
0.307519527,0.128288482,0
0.989955534,0.046217314,0
0.961220158,0.407298529,0
0.665609187,0.297889506,0
0.873830141,0.57735635,0
0.051332459,0.739059657,1
0.519647203,0.316577135,0
0.505208196,0.764252974,1
0.968629495,0.613405292,0
0.867918265,0.510363013,0
0.044045258,0.211687711,1
0.353177129,0.564118945,1
0.476631199,0.362389559,0
0.249958823,0.550879484,1
0.493498377,0.705597844,1
0.079344032,0.857102067,1
0.508330323,0.096185205,0
0.087624354,0.170112492,1
0.822947621,0.538287434,0
0.743239382,0.012765946,0
0.778300357,0.328709407,0
0.364510737,0.94208341,1
0.544055427,0.170116162,0
0.474049637,0.219030747,0
0.715139425,0.571996395,0
0.732744633,0.987488598,1
0.058624563,0.982032688,1
0.097975013,0.532163896,1
0.074785883,0.707173332,1
0.958291813,0.919956544,0
0.846467261,0.858265799,1
0.154805571,0.586862288,1
0.053298666,0.787875235,1
0.988607061,0.76853506,0
0.553121057,0.748858852,1
0.203425184,0.25047094,1
0.68236029,0.939269814,1
0.360310304,0.12549403,0
0.652740901,0.830582302,1
0.139780487,0.763618828,1
0.825148711,0.053764724,0
0.911647075,0.22824097,0
0.956786115,0.337096525,0
0.213836266,0.352446926,1
0.175578514,0.243180253,1
0.655772991,0.326640971,0
0.187894598,0.495410371,1
0.835325837,0.53898497,0
0.744901435,0.532272637,0
0.015787599,0.589005853,1
0.441092665,0.110701262,0
0.562133317,0.716592173,1
0.131092828,0.324928364,1
0.104695828,0.680860239,1
0.945800502,0.408118364,0
0.252811842,0.609310122,1
0.66599051,0.714157485,1
0.218201198,0.821935916,1
0.523894836,0.03364445,0
0.004605842,0.242669567,1
0.873909315,0.559022608,0
0.43417687,0.373125357,0
0.373674291,0.36423979,0
0.78150318,0.347607679,0
0.229098147,0.369958955,1
0.816381178,0.312905576,0
0.088500761,0.67361694,1
0.957064449,0.687009282,0
0.336892348,0.7169988,1
0.945736618,0.571813363,0
0.507035263,0.037905054,0
0.519364793,0.694117352,1
0.212245972,0.489738364,1
0.894910659,0.361659749,0
0.931904387,0.349912051,0
0.220617373,0.359701522,1
0.475885632,0.32765365,0
0.639889089,0.010971044,0
0.543391082,0.470056067,0
0.996943599,0.549164086,0
0.651458731,0.968217509,1
0.357669708,0.280591163,0
0.743449415,0.448040559,0
0.032686709,0.850983707,1
0.887432263,0.903692235,1
0.348369023,0.687092574,1
0.033297409,0.868814534,1
0.901778174,0.193586989,0
0.742817538,0.914460148,1
0.43364119,0.334586664,0
0.885535407,0.386765129,0
0.277170602,0.498325185,1
0.129278093,0.072085326,0
0.621883093,0.113897645,0
0.293497034,0.28862138,0
0.581643963,0.611349343,1
0.047305331,0.61496581,1
0.084518619,0.518857509,1
0.767560764,0.037883123,0
0.032253224,0.785860889,1
0.465285202,0.822275187,1
0.033032932,0.637029555,1
0.889543887,0.237133854,0
0.114567842,0.092222773,0
0.519564569,0.774279584,1
0.738061764,0.413375786,0
0.874241586,0.971971962,1
0.878372336,0.477712708,0
0.877740895,0.551801688,0
0.038553192,0.394632715,1
0.501007758,0.270642467,0
0.718728198,0.905574357,1
0.480046509,0.430906785,0
0.904183845,0.802277282,0
0.411774747,0.177541737,0
0.254759982,0.073215555,0
0.93838348,0.514148009,0
0.155248572,0.473651175,1
0.327356876,0.28286857,0
0.593358388,0.82877455,1
0.22081515,0.677898582,1
0.09198939,0.886067639,1
0.128382145,0.627432747,1
0.99903687,0.071992674,0
0.956905834,0.77580624,0
0.149588795,0.447756377,1
0.438048784,0.256955567,0
0.153979687,0.90413983,1
0.230840409,0.32795858,1
0.857703042,0.593644485,0
0.013634957,0.091692052,1
0.584827324,0.076328899,0
0.532492551,0.941593527,1
0.452234196,0.910817083,1
0.551824981,0.433780495,0
0.698329923,0.107169825,0
0.63336734,0.06573259,0
0.645177346,0.006995353,0
0.484545255,0.909292943,1
0.248867228,0.264821006,1
0.515127372,0.627504201,1
0.129305702,0.242788389,1
0.116446575,0.261279667,1
0.027839254,0.76426238,1
0.699620469,0.042644128,0
0.534442592,0.414505945,0
0.174537226,0.946536394,1
0.301055823,0.169518262,0
0.117103661,0.018571549,0
0.78817529,0.969749898,1
0.599794079,0.594175337,0
0.824204366,0.365112107,0
0.524154559,0.71063108,1
0.997642355,0.185998792,0
0.088357226,0.453705442,1
0.718574951,0.367623897,0
0.19693247,0.058583911,0
0.377816033,0.807089625,1
0.372348219,0.109434556,0
0.454701746,0.381094896,0
0.716229627,0.663746408,0
0.428974488,0.94712856,1
0.775396565,0.938437001,1
0.370307204,0.374148115,1
0.070661123,0.512010705,1
0.185883262,0.076520557,0
0.663424772,0.697583873,1
0.552979181,0.658995171,1
0.97148548,0.215367603,0
0.068351736,0.714634776,1
0.82318067,0.967662513,1
0.290343568,0.713619036,1
0.771337344,0.343696969,0
0.172599469,0.149584445,0
0.30960493,0.016531319,0
0.989843427,0.781710526,0
0.517166242,0.838630114,1
0.85216318,0.030164862,0
0.202575583,0.449091157,1
