x1,x2,y
0.075076055,0.915503852,0
0.94465788,0.7497142,0
0.911020757,0.691457252,0
0.170860588,0.134864805,0
0.905887384,0.639073457,0
0.779105204,0.066638333,0
0.629306756,0.773792378,0
0.805939018,0.364502622,0
0.896685643,0.066817683,0
0.923298085,0.799800382,0
0.953988215,0.093770794,0
0.218864582,0.333314341,0
0.589953943,0.030436217,0
0.906452009,0.913198552,0
0.260129879,0.923127538,0
0.10962753,0.258803305,0
0.018226642,0.185247086,0
0.250062584,0.893663597,0
0.132960326,0.222566841,0
0.999813378,0.84991397,0
0.911071109,0.314830253,0
0.266768233,0.005048166,0
0.768767106,0.322157706,0
0.776553583,0.657079558,0
0.590634259,0.850981498,0
0.690835239,0.793066867,0
0.819318372,0.904809313,0
0.467011827,0.108407727,0
0.79851346,0.869625059,0
0.820657337,0.066729659,0
0.019458932,0.387638408,0
0.829266358,0.956481783,0
0.292884843,0.936474178,0
0.56029543,0.193441805,0
0.922910748,0.370916061,0
0.968317647,0.253906438,0
0.392022148,0.031438173,0
0.19320369,0.08824634,0
0.024378814,0.20879537,0
0.387183377,0.888287359,0
0.145328606,0.575408147,0
0.101523279,0.616592587,0
0.934915839,0.740823458,0
0.447330594,0.04555307,0
0.204590534,0.610275618,0
0.877497972,0.940538323,0
0.039749241,0.126606471,0
0.062772085,0.556546283,0
0.950757406,0.129350814,0
0.455803133,0.966168425,0
0.754002962,0.149947519,0
0.18846877,0.636804087,0
0.889551275,0.966942194,0
0.789913871,0.033781466,0
0.071042918,0.574716293,0
0.165173529,0.557975947,0
0.15880322,0.65084036,0
0.829866138,0.650393311,0
0.788219497,0.338645502,0
0.454223051,0.069339578,0
0.426422703,0.108502435,0
0.109952007,0.576081181,0
0.765977366,0.203208237,0
0.00138297,0.039199366,0
0.984826994,0.878609375,0
0.050191011,0.018779796,0
0.282544358,0.021316433,0
0.469040206,0.848404288,0
0.092470006,0.50161109,0
0.39015332,0.124959094,0
0.904039461,0.526074727,0
0.94790621,0.940036671,0
0.981442028,0.386559365,0
0.676718269,0.207447788,0
0.10824321,0.60533897,0
0.910544788,0.679996984,0
0.862672768,0.012083329,0
0.907306889,0.343265207,0
0.512480371,0.91972253,0
0.57672276,0.138464815,0
0.373659458,0.153470893,0
0.926252221,0.500565447,0
0.851807826,0.590599708,0
0.613278244,0.91315095,0
0.187239978,0.551172903,0
0.066095148,0.740558465,0
0.207634228,0.150956149,0
0.014186866,0.691095073,0
0.932140525,0.340163542,0
0.401823216,0.025529729,0
0.382583959,0.848857662,0
0.117543827,0.765934211,0
0.3357297,0.755017498,0
0.142338652,0.386635047,0
0.871033807,0.02990455,0
0.081176523,0.873398772,0
0.234840559,0.827090314,0
0.939700117,0.145100995,0
0.993335562,0.408072105,0
0.858278009,0.564272393,0
0.91934608,0.142195071,0
0.060683902,0.58323056,0
0.505557934,0.003761074,0
0.85519491,0.56554711,0
0.886090789,0.173429573,0
0.756397867,0.020639357,0
0.318873366,0.794606269,0
0.928750462,0.739437006,0
0.107263506,0.044735562,0
0.166958413,0.574717191,0
0.078696051,0.063114872,0
0.712937476,0.19966217,0
0.090277219,0.528387251,0
0.94626704,0.396870687,0
0.908410988,0.92166297,0
0.689247993,0.097694902,0
0.842373724,0.778245081,0
0.458732346,0.928314533,0
0.407105943,0.969465661,0
0.187013281,0.631330761,0
0.169612689,0.466258919,0
0.793098374,0.650479974,0
0.088626917,0.415973134,0
0.96745919,0.517146285,0
0.000865456,0.856820458,0
0.344740447,0.867257929,0
0.445800349,0.941369497,0
0.92082764,0.840143,0
0.376772183,0.928559958,0
0.409812514,0.889591305,0
0.816834465,0.91273134,0
0.750869614,0.747673422,0
0.977708254,0.228007104,0
0.873917431,0.345504748,0
0.585520764,0.961107112,0
0.719804124,0.269643374,0
0.06689823,0.316561779,0
0.531486228,0.86772813,0
0.445237905,0.985316674,0
0.009119284,0.196709826,0
0.416109413,0.906208451,0
0.106198447,0.85734068,0
0.13009407,0.356207612,0
0.2486658,0.845416027,0
0.817432437,0.377492421,0
0.984021237,0.526730481,0
0.600431442,0.195562958,0
0.174816793,0.70532566,0
0.947828095,0.140987116,0
0.847933814,0.573559262,0
0.605659322,0.107335656,0
0.911399634,0.032005248,0
0.852520908,0.4388474,0
0.92944673,0.410677399,0
0.177468723,0.111901719,0
0.344754093,0.84131715,0
0.639704069,0.160192442,0
0.520521097,0.800287437,0
0.905046328,0.768675961,0
0.884002128,0.65596851,0
0.086958816,0.388381418,0
0.009857937,0.522455381,0
0.448222811,0.169536835,0
0.760315778,0.770835984,0
0.87894008,0.456641879,0
0.329797272,0.089426317,0
0.102181921,0.763660587,0
0.323413621,0.823508584,0
0.0709718,0.327001878,0
0.924865822,0.097901338,0
0.039330728,0.632717615,0
0.960835622,0.380847041,0
0.195537074,0.909663468,0
0.15752354,0.302282767,0
0.806705712,0.08211757,0
0.824121223,0.670996997,0
0.127276258,0.036159462,0
0.921272753,0.782742379,0
0.076273749,0.675278473,0
0.509884211,0.860830128,0
0.693535232,0.061522853,0
0.406512097,0.202302628,0
0.273637227,0.223895923,0
0.044220019,0.265221998,0
0.012316616,0.146581702,0
0.71302668,0.238550238,0
0.091127311,0.033174335,0
0.986426443,0.656488394,0
0.852639318,0.365977515,0
0.77334483,0.302973623,0
0.551745403,0.194921698,0
0.870369377,0.057477658,0
0.729588285,0.826600818,0
0.228662211,0.028506339,0
0.439865143,0.857454575,0
0.735329178,0.867829364,0
0.911970678,0.026053929,0
0.039461186,0.265075538,0
0.810402881,0.118263062,0
0.898532608,0.977856897,0
0.570794488,0.207681228,0
0.056128271,0.923674439,0
0.166317992,0.83233016,0
0.090437143,0.870884428,0
0.830308991,0.977928764,0
0.998782027,0.807715096,0
0.473188301,0.935010453,0
0.274767633,0.197743835,0
0.039659864,0.093670386,0
0.822824063,0.414015246,0
0.032314758,0.139025453,0
0.015424541,0.459972358,0
0.065614494,0.179737906,0
0.174751124,0.251992806,0
0.929664931,0.398768384,0
0.838375333,0.209212686,0
0.044448869,0.012356978,0
0.774489519,0.768476809,0
0.947537706,0.212336959,0
0.538131443,0.813456001,0
0.116687569,0.553885785,0
0.978085439,0.384540762,0
0.61369279,0.796037966,0
0.717519828,0.821622451,0
0.950803129,0.889524288,0
0.965118043,0.630063563,0
0.731406496,0.074584103,0
0.39887199,0.974403446,0
0.180200959,0.777487484,0
0.233585016,0.996892517,0
0.318864346,0.166400915,0
0.599692194,0.824730216,0
0.878033856,0.455861367,0
0.904879013,0.060401992,0
0.458959624,0.044390356,0
0.887567456,0.182140667,0
0.931903424,0.93525399,0
0.97401876,0.594568003,0
0.833203279,0.232073892,0
0.8538681,0.524722696,0
0.690812457,0.086898146,0
0.929456973,0.375176621,0
0.063236998,0.933968579,0
0.258943757,0.164176374,0
0.274098143,0.844934176,0
0.152951508,0.553421288,0
0.450473788,0.842184473,0
0.190261864,0.616376459,0
0.803731528,0.9822937,0
0.243113672,0.983456831,0
0.23236211,0.705509513,0
0.000949967,0.775374653,0
0.08423432,0.606949583,0
0.425332379,0.101303857,0
0.47501262,0.090926192,0
0.589848709,0.994909414,0
0.910303853,0.80003865,0
0.286627812,0.963504204,0
0.185192216,0.746635313,0
0.767164693,0.734416126,0
0.949028378,0.899683718,0
0.829410451,0.831718352,0
0.257101532,0.83038736,0
0.136574237,0.493206131,0
0.236927839,0.074171686,0
0.099601615,0.584041069,0
0.026114272,0.436407789,0
0.027700465,0.523448085,0
0.022026785,0.085722694,0
0.732107914,0.73603418,0
0.070451588,0.429437145,0
0.549072169,0.030274234,0
0.857466358,0.346295189,0
0.275570404,0.987374663,0
0.452048432,0.068118634,0
0.106560295,0.03778946,0
0.145691034,0.132416127,0
0.047595313,0.656403878,0
0.219594795,0.93675232,0
0.214473146,0.158821494,0
0.036412484,0.277761365,0
0.015081736,0.29671748,0
0.822957905,0.860162284,0
0.551462207,0.483118663,1
0.312613041,0.711657722,1
0.77246499,0.418975815,1
0.64579636,0.544615668,1
0.478494255,0.595845637,1
0.424242478,0.412517071,1
0.441051814,0.256259854,1
0.589798555,0.750961957,1
0.362142929,0.7194368,1
0.348264686,0.408523502,1
0.609995767,0.333576033,1
0.535725871,0.320046961,1
0.686647943,0.340290527,1
0.50970031,0.207952669,1
0.427203408,0.682363122,1
0.527419012,0.349263708,1
0.352149475,0.292515784,1
0.451365512,0.74110372,1
0.342830085,0.486390966,1
0.34769702,0.724173276,1
0.696296623,0.431571205,1
0.468661168,0.349703502,1
0.613021134,0.711219111,1
0.274482707,0.531635306,1
0.588000617,0.470345247,1
0.307625752,0.616238826,1
0.636817843,0.32411076,1
0.357815029,0.333810269,1
0.271633253,0.485264641,1
0.267113797,0.661676432,1
0.6706395,0.730922177,1
0.583687816,0.667560765,1
0.726310425,0.598639353,1
0.724560112,0.674132261,1
0.673766103,0.610511544,1
0.306506043,0.713801626,1
0.445302569,0.261253157,1
0.602074139,0.312851776,1
0.676447776,0.32084355,1
0.371288806,0.325321455,1
0.524249906,0.60401448,1
0.765746702,0.407773823,1
0.667320194,0.389284512,1
0.467799932,0.475093052,1
0.292366613,0.44775322,1
0.240734689,0.563938762,1
0.623557364,0.265187621,1
0.501836181,0.525346498,1
0.335608611,0.727397455,1
0.356610193,0.686900647,1
0.392905142,0.71483865,1
0.504228326,0.21555099,1
0.47205122,0.685248404,1
0.685020505,0.695349113,1
0.698883058,0.412169152,1
0.494168697,0.770028523,1
0.644197322,0.311937015,1
0.414002136,0.430549981,1
0.72731131,0.542155822,1
0.302632102,0.617260375,1
0.732848486,0.444316752,1
0.321193775,0.486023455,1
0.284065509,0.307349389,1
0.48798766,0.280176128,1
0.709897894,0.635259701,1
0.722889979,0.508606452,1
0.604247666,0.302129242,1
0.570475729,0.614103047,1
0.342582305,0.57312615,1
0.464754131,0.561835518,1
0.78823038,0.557243367,1
0.59080943,0.575207006,1
0.365379222,0.695084267,1
0.236609308,0.6186799,1
0.485898684,0.33544938,1
0.65889015,0.396415824,1
0.736485586,0.678036927,1
0.618225836,0.449574938,1
0.250409514,0.426956886,1
0.484758699,0.611657106,1
0.323103621,0.448934938,1
0.261170724,0.661068621,1
0.547376285,0.743262933,1
0.601741669,0.538343279,1
0.597478264,0.747223405,1
0.45553938,0.346243067,1
0.268541122,0.391648166,1
0.606281155,0.713899452,1
0.553965234,0.262710625,1
0.673391751,0.573353865,1
0.487848764,0.277380326,1
0.572838051,0.361558692,1
0.325067346,0.273446317,1
0.422108858,0.642302901,1
0.543494255,0.610826973,1
0.69773588,0.498000574,1
0.64883137,0.73887211,1
0.573702696,0.379002694,1
0.384970955,0.490844944,1
0.245041539,0.550455669,1
0.364548322,0.446224373,1
0.333949166,0.585920632,1
0.524629701,0.307297045,1
0.349006013,0.743320557,1
0.521655081,0.505185364,1
0.229080372,0.583220245,1
0.513891803,0.256064536,1
0.36147338,0.480242516,1
0.262238822,0.651486861,1
0.720531812,0.311528576,1
0.5427509,0.318813267,1
0.544797835,0.536157181,1
0.396956112,0.373005586,1
0.435796275,0.506137996,1
0.599130181,0.589642749,1
0.47313597,0.583200018,1
0.771025423,0.458600525,1
0.278433825,0.55465941,1
0.633000006,0.626181125,1
0.515805251,0.378634481,1
0.424031079,0.367234295,1
0.534782485,0.365317944,1
0.414253668,0.402282292,1
0.334610008,0.570323803,1
0.52632142,0.215769952,1
0.364107502,0.239214802,1
0.740416162,0.574749887,1
0.679277904,0.498981933,1
0.561456603,0.786662563,1
0.407646959,0.672490151,1
0.570475685,0.469148758,1
0.727107388,0.379967631,1
0.349626453,0.340450626,1
0.552033883,0.706512386,1
0.374006313,0.404406214,1
0.717333158,0.361332091,1
0.416458756,0.438775965,1
